16,-0.00325534,0.497555,461.126,1.0332,1.00098,0,0.00585938,0.00585938,82.7617,234.854,16.0068,15.2773,0,0.186523
17,-0.00522107,0.496569,461.125,1.03223,1,0,0.00585938,0.00585938,82.7793,234.771,16.0059,16.0869,0,0.193359
18,-0.00227253,0.498049,461.129,1.0332,0.999023,0,0.00585938,0.00585938,82.7793,234.839,16.0088,16.9219,0,0.200195
19,-0.00718729,0.495593,461.136,1.03711,1.00098,0,0.00585938,0.00585938,82.7793,234.691,16.0098,17.7119,0,0.210938
20,-0.00718683,0.495586,461.143,1.03809,1.00195,0,0.00585938,0.00585938,82.8564,234.755,16.0127,18.458,0,0.217773
21,-0.00128881,0.498529,461.146,1.03711,1,0,0.00585938,0.00585938,82.833,234.555,16.0127,19.2871,0,0.225586
22,-0.000306138,0.499024,461.151,1.04297,1.00098,0,0.00683594,0.00683594,82.833,234.373,16.0117,20.165,0,0.232422
23,-0.00522129,0.496573,461.155,1.03711,0.996094,0,0.00683594,0.00683594,82.7969,234.419,16.0107,20.9287,0,0.239258
24,-0.00522192,0.496582,461.162,1.03809,0.994141,0,0.00585938,0.00585938,82.7764,234.604,16.0127,21.6631,0,0.248047
25,-0.00325608,0.497566,461.166,1.04199,0.995117,0,0.00585938,0.00585938,82.7764,234.604,16.0166,22.418,0,0.253906
26,-0.00423882,0.497072,461.167,1.04102,0.994141,0,0.00585938,0.00585938,82.7949,234.631,16.0146,23.165,0,0.262695
27,-0.000307021,0.499037,461.177,1.04297,0.994141,0.000976562,0.00585938,0.00585938,82.8037,234.508,16.0137,24.0127,0,0.267578
28,-0.00718799,0.495602,461.194,1.03711,0.988281,0.000976562,0.00585938,0.00585938,82.6914,234.4,16.0127,24.6445,0,0.277344
29,-0.000307946,0.499052,461.204,1.04297,0.988281,0.000976562,0.00585938,0.00585938,82.7598,234.349,16.0137,25.4648,0,0.283203
30,-0.00423995,0.497089,461.208,1.04492,0.990234,0.000976562,0.00585938,0.00585938,82.8262,234.349,16.0137,26.1445,0,0.290039
31,-0.000307634,0.499047,461.209,1.0459,0.989258,0.000976562,0.00585938,0.00683594,82.79,234.31,16.0137,26.9561,0,0.292969
32,-0.00718905,0.495619,461.218,1.04102,0.986328,0.000976562,0.00488281,0.00585938,82.7588,234.178,16.0127,27.5967,0,0.304688
33,0.000674567,0.499549,461.219,1.04492,0.986328,0.000976562,0.00488281,0.00585938,82.7588,234.194,16.0127,28.4316,0,0.306641
34,-0.00424019,0.497093,461.235,1.04004,0.982422,0.000976562,0.00488281,0.00585938,82.791,234.291,16.0146,29.0977,0,0.3125
35,-0.0111218,0.49367,461.244,1.04297,0.979492,0.000976562,0.00488281,0.00585938,82.6084,234.088,16.0137,29.5664,0,0.328125
36,-0.00325846,0.497603,461.249,1.04297,0.978516,0.000976562,0.00488281,0.00585938,82.6084,234.078,16.0127,30.291,0,0.332031
37,-0.00424146,0.497112,461.25,1.04297,0.975586,0.000976562,0.00488281,0.00585938,82.4893,234.074,16.0117,30.9512,0,0.336914
38,0.000672877,0.499575,461.247,1.04688,0.974609,0.000976562,0.00488281,0.00585938,82.4531,234.064,16.0107,31.8359,0,0.341797
39,-0.0111231,0.493691,461.242,1.04492,0.972656,0.000976562,0.00488281,0.00585938,82.3467,233.924,16.0088,32.2363,0,0.356445
40,-0.00325997,0.497626,461.252,1.04785,0.97168,0.000976562,0.00390625,0.00488281,82.3877,233.828,16.0098,32.8672,0,0.362305
41,-0.00424288,0.497134,461.261,1.0498,0.969727,0.000976562,0.00488281,0.00488281,82.3564,233.827,16.0078,33.4912,0,0.366211
42,-0.0042432,0.497139,461.254,1.05371,0.970703,0.000976562,0.00488281,0.00585938,82.3877,233.886,16.0068,34.1875,0,0.375
43,-0.000311075,0.4991,461.26,1.05664,0.969727,0.000976562,0.00488281,0.00585938,82.375,233.83,16.0029,34.918,0,0.376953
44,-0.00326004,0.497628,461.262,1.05566,0.96875,0.000976562,0.00488281,0.00585938,82.3389,233.829,16.002,35.5908,0,0.381836
45,-0.00326019,0.49763,461.271,1.05273,0.964844,0.000976562,0.00488281,0.00585938,82.1816,233.793,16.001,36.2266,0,0.388672
46,-0.005227,0.49666,461.276,1.05859,0.964844,0.000976562,0.00488281,0.00683594,82.2041,233.858,15.999,36.8027,0,0.396484
47,-0.00719289,0.495679,461.289,1.05371,0.958984,0.000976562,0.00488281,0.00683594,82.0566,233.85,15.998,37.2676,0,0.401367
48,-0.00522787,0.496674,461.297,1.06055,0.957031,0.000976562,0.00585938,0.0078125,81.9277,234.098,15.9971,37.8477,0,0.410156
49,-0.00424499,0.497167,461.307,1.06836,0.958008,0.000976562,0.00683594,0.00878906,81.9082,234.104,15.999,38.4424,0,0.417969
50,-0.00719371,0.495691,461.317,1.07227,0.959961,0.000976562,0.0078125,0.00878906,81.8535,233.94,15.999,38.9336,0,0.424805
51,-0.00424471,0.497163,461.316,1.07617,0.958008,0.000976562,0.0078125,0.00976562,81.7949,233.938,15.999,39.4717,0,0.429688
52,-0.00621059,0.49618,461.334,1.07324,0.955078,0.000976562,0.0078125,0.00976562,81.7959,233.967,16.002,39.9766,0,0.4375
53,-0.00915965,0.49471,461.348,1.07617,0.952148,0.000976562,0.00878906,0.0107422,81.5811,234.142,16.001,40.3408,0,0.445312
54,-0.00424538,0.497173,461.354,1.0791,0.949219,0.000976562,0.00878906,0.0107422,81.4473,234.207,16.002,40.8184,0,0.453125
55,-0.00129675,0.49865,461.356,1.07715,0.945312,0.000976562,0.00878906,0.0107422,81.3799,234.115,16.0029,41.4619,0,0.458008
56,-0.00326328,0.497678,461.363,1.08008,0.944336,0.000976562,0.00878906,0.0107422,81.2969,234.08,16.0039,41.9834,0,0.458984
57,-0.00326355,0.497682,461.358,1.0752,0.939453,0.000976562,0.00878906,0.0107422,81.2256,234.096,15.9971,42.543,0,0.464844
58,-0.00326429,0.497694,461.357,1.08105,0.936523,0.000976562,0.00878906,0.0117188,81.1953,234.054,15.998,43.0557,0,0.469727
59,-0.00523063,0.496717,461.361,1.08203,0.935547,0.000976562,0.00878906,0.0117188,81.1904,233.98,15.999,43.5146,0,0.476562
60,-0.00326495,0.497703,461.37,1.08398,0.93457,0.000976562,0.00976562,0.0126953,81.1992,233.8,16.001,44.0078,0,0.481445
61,-0.00523073,0.496719,461.382,1.08398,0.930664,0.000976562,0.00976562,0.0126953,81.1396,233.72,16,44.4307,0,0.491211
62,-0.000316386,0.499182,461.386,1.08789,0.930664,0.000976562,0.00976562,0.0126953,81.1396,233.701,15.9961,45.2275,0,0.496094
63,-0.00326554,0.497712,461.401,1.08496,0.926758,0.000976562,0.00976562,0.0126953,80.9814,233.77,15.9961,45.6572,0,0.504883
64,-0.00129995,0.4987,461.407,1.08984,0.925781,0.000976562,0.0107422,0.0136719,80.7852,233.692,15.9961,46.3223,0,0.509766
65,0.00263194,0.500664,461.411,1.09277,0.923828,0.000976562,0.0107422,0.0136719,80.749,233.656,15.9951,47.1143,0,0.511719
66,-0.00621513,0.49625,461.418,1.0918,0.922852,0.000976562,0.0107422,0.0146484,80.6777,233.583,15.9951,47.3877,0,0.518555
67,-0.000317471,0.499199,461.412,1.0957,0.921875,0.000976562,0.0107422,0.0146484,80.6963,233.536,15.9961,47.9629,0,0.518555
68,-0.00424958,0.497238,461.423,1.09863,0.920898,0.000976562,0.0117188,0.015625,80.6348,233.55,15.9932,48.4395,0,0.522461
69,-0.00523229,0.496743,461.437,1.10352,0.925781,0.000976562,0.0117188,0.015625,80.6729,233.427,15.9951,48.7832,0,0.530273
70,-0.00818049,0.495262,461.449,1.09961,0.920898,0.000976562,0.0107422,0.0146484,80.6143,233.361,15.9932,49.0078,0,0.537109
71,-0.00523253,0.496748,461.458,1.09766,0.913086,0.000976562,0.0107422,0.0146484,80.5264,233.279,15.9932,49.377,0,0.536133
72,-0.0032668,0.497734,461.465,1.10059,0.911133,0.000976562,0.0107422,0.0146484,80.5342,233.164,15.9961,49.917,0,0.543945
73,-0.00719964,0.495785,461.478,1.10352,0.90918,0.000976562,0.0107422,0.0146484,80.4492,233.266,15.9961,50.2275,0,0.550781
74,-0.00523402,0.496771,461.475,1.09863,0.904297,0.000976562,0.0107422,0.0146484,80.3018,233.293,15.9932,50.6045,0,0.554688
75,-0.00621799,0.496295,461.466,1.10449,0.900391,0.000976562,0.0107422,0.0146484,80.2119,233.152,15.9883,50.8564,0,0.55957
76,-0.01015,0.494334,461.482,1.10254,0.896484,0.000976562,0.0107422,0.0146484,80.1006,232.891,15.9893,50.8701,0,0.571289
77,-0.00326979,0.497779,461.497,1.11719,0.898438,0.000976562,0.0126953,0.0166016,80.1641,232.777,15.9893,51.3457,0,0.572266
78,-0.00523474,0.496783,461.506,1.11426,0.896484,0.000976562,0.0126953,0.0166016,80.0771,232.842,15.9883,51.8076,0,0.573242
79,0.00164517,0.500233,461.505,1.11719,0.893555,0.000976562,0.0126953,0.0166016,80.041,232.857,15.9893,52.5205,0,0.576172
80,-0.00228661,0.498268,461.511,1.11621,0.892578,0.000976562,0.0126953,0.0166016,79.916,232.759,15.9863,52.9658,0,0.576172
81,-0.00327008,0.497784,461.512,1.11328,0.887695,0.000976562,0.0126953,0.0166016,79.8037,232.802,15.9883,53.5488,0,0.581055
82,-0.00523674,0.496813,461.53,1.11426,0.882812,0.000976562,0.0126953,0.0166016,79.6895,232.805,15.9883,53.9912,0,0.589844
83,-0.00228853,0.498297,461.545,1.11719,0.879883,0.000976562,0.0126953,0.0166016,79.5723,232.849,15.9854,54.5703,0,0.595703
84,-0.00425499,0.497323,461.556,1.1123,0.873047,0.000976562,0.0126953,0.0166016,79.4834,233.096,15.9883,54.9854,0,0.598633
85,-0.00523876,0.496844,461.56,1.1123,0.868164,0.000976562,0.0126953,0.0166016,79.3564,233.09,15.9834,55.4619,0,0.603516
86,-0.00229089,0.498332,461.572,1.11816,0.866211,0.000976562,0.0126953,0.0166016,79.2764,233.018,15.9834,55.9219,0,0.605469
87,-0.00524039,0.496869,461.586,1.12793,0.864258,0.000976562,0.015625,0.0185547,79.0547,233.143,15.9824,56.1523,0,0.606445
88,-0.00130838,0.49883,461.598,1.13184,0.862305,0.000976562,0.015625,0.0185547,79.0186,233.146,15.9814,56.6006,0,0.604492
89,0.00164002,0.500312,461.607,1.13672,0.862305,0.000976562,0.0166016,0.0185547,78.9004,233.084,15.9824,57.3564,0,0.607422
90,-0.00622377,0.496385,461.608,1.125,0.856445,0.000976562,0.015625,0.0185547,78.8154,233.257,15.9834,57.7686,0,0.609375
91,-0.00327586,0.497873,461.619,1.1377,0.853516,0.000976562,0.0166016,0.0195312,78.79,233.29,15.9863,58.1592,0,0.613281
92,-0.000327366,0.499352,461.628,1.14453,0.851562,0.000976562,0.0175781,0.0205078,78.9307,233.207,15.9902,58.6201,0,0.615234
93,-0.00327655,0.497883,461.638,1.14551,0.849609,0.000976562,0.0175781,0.0205078,78.9824,233.018,15.9932,59.0693,0,0.62207
94,-0.00819112,0.495425,461.658,1.14941,0.845703,0.000976562,0.0195312,0.0224609,78.8613,232.912,15.9873,59.0947,0,0.632812
95,-0.00327685,0.497888,461.676,1.15527,0.84375,0.000976562,0.0205078,0.0234375,78.8398,232.973,15.9873,59.5479,0,0.635742
96,-0.00524297,0.49691,461.684,1.1543,0.836914,0.000976562,0.0205078,0.0234375,78.7412,232.969,15.9893,59.6445,0,0.636719
97,-0.00622777,0.496447,461.699,1.15039,0.831055,0.000976562,0.0185547,0.0214844,78.6748,233.057,15.9902,59.9531,0,0.643555
98,-0.00327993,0.497935,461.711,1.15723,0.826172,0.000976562,0.0195312,0.0224609,78.7393,233.034,15.9893,60.292,0,0.648438
99,-0.00524592,0.496954,461.726,1.15723,0.822266,0.000976562,0.0205078,0.0224609,78.5771,232.725,15.9873,60.4834,0,0.655273
100,-0.00721247,0.495982,461.717,1.15723,0.817383,0.000976562,0.0195312,0.0224609,78.4033,232.896,15.9824,60.7588,0,0.660156
101,-0.00426399,0.497462,461.729,1.1582,0.814453,0.000976562,0.0195312,0.0224609,78.2559,232.746,15.9814,61.1709,0,0.663086
102,-0.00229924,0.498462,461.746,1.16113,0.810547,0.000976562,0.0195312,0.0214844,78.2266,232.665,15.9824,61.4678,0,0.666016
103,-0.00229962,0.498466,461.754,1.16211,0.80957,0.000976562,0.0195312,0.0214844,78.1006,232.681,15.9824,62.1045,0,0.668945
104,-0.00721464,0.496015,461.768,1.16797,0.807617,0.000976562,0.0214844,0.0234375,78.0898,232.711,15.9854,62.124,0,0.673828
105,-0.00524851,0.496994,461.77,1.16699,0.802734,0.000976562,0.0214844,0.0234375,78.0996,233.02,15.9873,62.3369,0,0.673828
106,-0.00524974,0.497013,461.797,1.17285,0.800781,0.000976562,0.0214844,0.0234375,78.1318,233.106,15.9883,62.6533,0,0.675781
107,-0.00131819,0.498983,461.8,1.16895,0.794922,0.000976562,0.0205078,0.0224609,78.0586,232.987,15.9893,63.2158,0,0.681641
108,-0.00131883,0.498992,461.823,1.16797,0.788086,0.000976562,0.0205078,0.0224609,77.9219,232.864,15.9883,63.6104,0,0.681641
109,0.000646239,0.499988,461.824,1.1709,0.786133,0,0.0205078,0.0224609,77.9189,232.788,15.9902,64.2617,0,0.686523
110,-0.00623422,0.496546,461.833,1.16602,0.785156,0,0.0205078,0.0224609,77.9463,232.793,15.9902,64.5996,0,0.69043
111,-0.00033738,0.499506,461.83,1.1709,0.782227,0,0.0205078,0.0214844,77.9463,232.979,15.9941,65.3584,0,0.69043
112,-0.00426933,0.497544,461.839,1.17676,0.782227,0,0.0224609,0.0234375,77.7256,232.951,15.9971,65.6611,0,0.695312
113,-0.00721799,0.496068,461.867,1.17773,0.777344,0,0.0234375,0.0234375,77.5762,232.84,15.9951,65.5771,0,0.699219
114,-0.000338168,0.499519,461.867,1.17969,0.773438,0,0.0224609,0.0234375,77.6455,232.687,15.9951,66.1895,0,0.702148
115,-0.00820296,0.495607,461.885,1.18066,0.771484,0,0.0224609,0.0224609,77.5586,232.758,15.999,66.001,0,0.704102
116,0.000643345,0.500032,461.886,1.18457,0.767578,0,0.0214844,0.0224609,77.5264,232.543,15.9961,66.5918,0,0.708008
117,-0.00623684,0.496586,461.894,1.18652,0.767578,0,0.0224609,0.0234375,77.5459,232.54,16,66.8477,0,0.711914
118,-0.00722027,0.496103,461.901,1.18945,0.763672,0,0.0224609,0.0234375,77.4932,232.696,16.001,67.0264,0,0.72168
119,0.00260881,0.501021,461.907,1.19434,0.763672,0,0.0224609,0.0234375,77.4932,232.701,16.001,67.7168,0,0.71582
120,-0.00525539,0.497101,461.919,1.18848,0.757812,0,0.0224609,0.0234375,77.3633,232.469,15.9922,67.8311,0,0.720703
121,-0.00328993,0.498089,461.916,1.19434,0.754883,0,0.0224609,0.0234375,77.2832,232.368,15.9902,68.1699,0,0.727539
122,-0.00623918,0.496622,461.938,1.19434,0.751953,0,0.0224609,0.0234375,77.2646,232.248,15.9902,68.4492,0,0.734375
123,-0.00329098,0.498105,461.947,1.18848,0.748047,0,0.0214844,0.0224609,77.2812,231.985,15.9863,68.792,0,0.735352
124,-0.00623992,0.496633,461.951,1.18848,0.745117,0,0.0214844,0.0214844,77.2266,231.938,15.9893,69.0156,0,0.734375
125,-0.00525786,0.497138,461.968,1.18945,0.738281,0,0.0214844,0.0214844,77.0957,231.907,15.9893,69.0068,0,0.738281
126,-0.00624212,0.496666,461.972,1.18848,0.734375,0,0.0214844,0.0214844,77.0088,231.863,15.9863,69.1582,0,0.744141
127,-0.00427657,0.497655,461.979,1.19238,0.732422,0,0.0214844,0.0214844,77.041,231.924,15.9893,69.4346,0,0.742188
128,-0.00329408,0.498153,461.995,1.19531,0.728516,0,0.0224609,0.0224609,76.9727,231.841,15.9912,69.7422,0,0.742188
129,-0.00624349,0.496688,461.998,1.19531,0.726562,0,0.0214844,0.0214844,76.9414,231.907,15.9912,70.0156,0,0.745117
130,-0.00427833,0.497682,462.019,1.19141,0.72168,0,0.0205078,0.0205078,76.9131,231.7,15.9951,70.2861,0,0.743164
131,-0.0101763,0.494739,462.037,1.19141,0.717773,0,0.0205078,0.0205078,76.9277,231.811,16.001,70.1592,0,0.742188
132,-0.00624546,0.496718,462.036,1.19531,0.711914,0,0.0205078,0.0205078,76.9062,231.693,16,70.1416,0,0.749023
133,-0.00722891,0.496234,462.052,1.20117,0.710938,0,0.0224609,0.0224609,76.8115,231.63,15.998,70.3086,0,0.745117
134,0.000634192,0.500172,462.068,1.2041,0.708008,0,0.0214844,0.0214844,76.7842,231.56,15.999,70.9004,0,0.74707
135,-0.00428091,0.497721,462.082,1.2041,0.705078,0,0.0214844,0.0214844,76.7354,231.623,16.001,71.1025,0,0.75293
136,-0.00526386,0.49723,462.088,1.20312,0.703125,0,0.0214844,0.0214844,76.71,231.811,15.999,71.374,0,0.758789
137,-0.00231569,0.498714,462.098,1.20703,0.700195,0,0.0224609,0.0224609,76.6729,231.838,15.999,71.7451,0,0.765625
138,-0.0111627,0.494301,462.143,1.20605,0.692383,0,0.0234375,0.0234375,76.542,231.746,15.998,70.9883,0,0.757812
139,-0.00428311,0.497755,462.146,1.21094,0.689453,0,0.0234375,0.0234375,76.4717,231.758,15.9971,71.2334,0,0.758789
140,-0.00428316,0.497755,462.153,1.2168,0.688477,0,0.0234375,0.0234375,76.585,231.733,15.999,71.5459,0,0.760742
141,-0.00526625,0.497267,462.175,1.21289,0.682617,0,0.0234375,0.0234375,76.5156,231.48,16.0029,71.9092,0,0.764648
142,0.000630413,0.50023,462.175,1.21973,0.680664,0,0.0234375,0.0234375,76.5332,231.312,16.001,72.3203,0,0.767578
143,-0.004285,0.497783,462.184,1.2168,0.674805,0,0.0234375,0.0234375,76.3428,231.354,16.001,72.4531,0,0.770508
144,0.00161218,0.500739,462.183,1.22363,0.676758,0,0.0234375,0.0234375,76.3125,231.354,16.001,73.2686,0,0.773438
145,-0.00330292,0.498288,462.195,1.21289,0.673828,0,0.0214844,0.0214844,76.2744,231.229,15.999,73.6338,0,0.777344
146,-0.00920116,0.495349,462.205,1.21191,0.668945,0,0.0214844,0.0214844,76.2246,231.306,15.998,73.417,0,0.777344
147,-0.00232117,0.498798,462.214,1.22461,0.671875,0,0.0214844,0.0214844,76.1953,231.042,15.998,73.915,0,0.779297
148,0.00357643,0.501747,462.216,1.23047,0.669922,0,0.0214844,0.0214844,76.123,231.04,15.9971,74.6855,0,0.777344
149,0.00259345,0.501256,462.218,1.22949,0.668945,0,0.0214844,0.0214844,76.0518,231.039,15.9961,75.4873,0,0.777344
150,-0.00428791,0.497828,462.252,1.22559,0.663086,0,0.0214844,0.0214844,75.9814,230.917,15.9951,75.4404,0,0.780273
151,-0.00330566,0.498331,462.269,1.22363,0.65625,0,0.0214844,0.0214844,75.8008,231.019,15.9902,75.6084,0,0.785156
152,-0.00723979,0.496399,462.283,1.21777,0.644531,0,0.0214844,0.0214844,75.4785,230.896,15.9883,75.1621,0,0.791992
153,-0.00527476,0.497395,462.305,1.21973,0.637695,0,0.0214844,0.0214844,75.2842,230.724,15.9824,75.3262,0,0.791992
154,-0.00232715,0.498889,462.317,1.22656,0.631836,0,0.0214844,0.0214844,75.2217,230.496,15.9795,75.4541,0,0.795898
155,-0.0013451,0.499393,462.325,1.23145,0.629883,0,0.0214844,0.0214844,75.1162,230.398,15.9795,75.8398,0,0.794922
156,-0.00626055,0.496948,462.341,1.21875,0.623047,0,0.0205078,0.0205078,75.0283,230.603,15.9805,75.7949,0,0.798828
157,-0.00331329,0.498445,462.379,1.22266,0.615234,0,0.0205078,0.0205078,75.0869,230.707,15.9785,75.9346,0,0.800781
158,-0.00134776,0.499434,462.392,1.22754,0.614258,0,0.0205078,0.0205078,75.0508,230.671,15.9785,76.418,0,0.801758
159,-0.00134806,0.499439,462.402,1.22754,0.612305,0,0.0205078,0.0205078,74.9854,230.507,15.9775,76.7969,0,0.804688
160,-0.00822888,0.496003,462.413,1.2168,0.612305,0,0.0195312,0.0195312,75.0371,230.039,15.9736,77.0762,0,0.808594
161,-0.00429745,0.497972,462.423,1.22656,0.610352,0,0.0195312,0.0195312,75.0693,230.026,15.9756,77.2852,0,0.811523
162,-0.00921321,0.495532,462.451,1.21191,0.601562,0,0.0175781,0.0175781,74.7559,230.338,15.9736,76.9902,0,0.826172
163,-0.00135045,0.499475,462.462,1.22461,0.599609,0,0.0175781,0.0175781,74.6328,230.354,15.9707,77.4443,0,0.822266
164,-0.00724868,0.496536,462.478,1.22461,0.595703,0,0.0175781,0.0175781,74.4531,230.338,15.9688,77.1562,0,0.819336
165,-0.00135173,0.499495,462.486,1.23047,0.594727,0,0.0175781,0.0175781,74.3945,230.31,15.9688,77.2988,0,0.81543
166,-0.00331834,0.498523,462.494,1.22754,0.586914,0,0.0175781,0.0175781,74.2559,230.212,15.9668,77.6807,0,0.820312
167,-0.0013528,0.499511,462.505,1.22754,0.583984,0,0.0175781,0.0175781,74.1514,230.312,15.9668,78.2227,0,0.822266
168,-0.00626821,0.497065,462.516,1.22168,0.577148,0,0.0175781,0.0175781,73.9805,230.379,15.9639,78.29,0,0.829102
169,-0.00528565,0.497563,462.52,1.22656,0.576172,0,0.0175781,0.0175781,73.8672,230.175,15.9609,78.624,0,0.829102
170,-0.000371426,0.500027,462.527,1.23047,0.574219,0,0.0175781,0.0175781,73.8252,230.272,15.958,79.208,0,0.830078
171,0.000610779,0.500529,462.528,1.23242,0.572266,0,0.0175781,0.0175781,73.7441,230.355,15.9609,79.7969,0,0.831055
172,-0.00332148,0.498571,462.533,1.22754,0.56543,0,0.0175781,0.0175781,73.6455,230.307,15.9619,79.832,0,0.833008
173,-0.00135644,0.499567,462.552,1.23047,0.5625,0,0.0175781,0.0175781,73.6494,230.359,15.9658,79.7705,0,0.829102
174,-0.00430526,0.498092,462.562,1.22754,0.560547,0,0.0175781,0.0175781,73.6807,230.407,15.9668,80.1328,0,0.835938
175,0.00159172,0.501051,462.563,1.2334,0.560547,0,0.0175781,0.0175781,73.6807,230.648,15.9688,80.9316,0,0.839844
176,-0.00725433,0.496623,462.579,1.22559,0.558594,0,0.0175781,0.0175781,73.5654,230.27,15.9678,80.8604,0,0.845703
177,-0.00725479,0.49663,462.583,1.21582,0.553711,0,0.0166016,0.0166016,73.5693,230.496,15.9697,81.0703,0,0.852539
178,-0.0121696,0.494174,462.593,1.22266,0.553711,0,0.0175781,0.0175781,73.5225,230.739,15.9746,80.7559,0,0.857422
179,-0.00332402,0.49861,462.604,1.2334,0.549805,0,0.0175781,0.0175781,73.4053,230.829,15.9736,80.5742,0,0.851562
180,-0.00234195,0.499115,462.619,1.23047,0.544922,0,0.0175781,0.0175781,73.3281,230.74,15.9756,80.7402,0,0.856445
181,-0.00332574,0.498637,462.626,1.23047,0.537109,0,0.0175781,0.0175781,73.1895,230.873,15.9736,80.6582,0,0.852539
182,-0.0121727,0.494223,462.661,1.22852,0.530273,0,0.0175781,0.0175781,73.0615,230.902,15.9736,79.9531,0,0.857422
183,-0.0102082,0.495225,462.68,1.22461,0.522461,0,0.0175781,0.0175781,72.7656,230.561,15.9756,79.6631,0,0.860352
184,-0.00332882,0.498684,462.698,1.23242,0.517578,0,0.0175781,0.0175781,72.6465,230.403,15.9766,79.7158,0,0.862305
185,-0.00529556,0.497714,462.698,1.23535,0.518555,0,0.0175781,0.0175781,72.5732,230.646,15.9775,79.7344,0,0.865234
186,-0.00824456,0.496244,462.705,1.23535,0.513672,0,0.0185547,0.0185547,72.4092,230.676,15.9805,79.6211,0,0.866211
187,-0.00431365,0.498222,462.721,1.2373,0.507812,0,0.0175781,0.0175781,72.3799,230.79,15.9814,79.8594,0,0.866211
188,-0.00136559,0.499707,462.72,1.24023,0.506836,0,0.0166016,0.0166016,72.335,230.79,15.9814,80.3486,0,0.865234
189,-0.0033316,0.498726,462.716,1.2334,0.501953,0,0.0166016,0.0166016,72.335,230.863,15.9814,80.8896,0,0.867188
190,-0.00136712,0.499731,462.728,1.23535,0.49707,0,0.015625,0.015625,72.1143,230.983,15.9805,80.8525,0,0.868164
191,0.00256415,0.501704,462.736,1.24023,0.495117,0,0.015625,0.015625,72.1221,230.938,15.9814,81.6416,0,0.867188
192,-0.00628219,0.49728,462.743,1.23242,0.494141,0,0.015625,0.015625,72.0615,230.917,15.9824,81.6006,0,0.869141
193,-0.00530031,0.497787,462.757,1.2334,0.485352,0,0.0146484,0.0146484,72.0234,230.719,15.9834,81.5205,0,0.875
194,-0.00235232,0.499273,462.769,1.2373,0.482422,0,0.0146484,0.0146484,71.9473,230.881,15.9824,81.708,0,0.875977
195,-0.00235286,0.499282,462.782,1.24219,0.478516,0,0.0146484,0.0146484,71.8252,230.858,15.9873,81.8242,0,0.874023
196,-0.00530286,0.497827,462.817,1.23926,0.470703,0,0.0146484,0.0146484,71.71,230.854,15.9912,81.1309,0,0.878906
197,-0.0043209,0.498333,462.843,1.2373,0.464844,0,0.0136719,0.0136719,71.7285,230.773,15.9941,81.1963,0,0.883789
198,-0.00432182,0.498346,462.858,1.23828,0.459961,0,0.0136719,0.0136719,71.708,230.823,15.998,81.3076,0,0.881836
199,-0.00825395,0.496386,462.859,1.23535,0.456055,0,0.0136719,0.0136719,71.6777,230.808,15.9951,81.2266,0,0.886719
200,-0.00334038,0.498861,462.879,1.24023,0.451172,0,0.0136719,0.0136719,71.7402,230.656,16,81.3633,0,0.890625
201,-0.00235781,0.499358,462.881,1.24316,0.450195,0,0.0136719,0.0136719,71.7373,230.672,15.998,81.959,0,0.894531
202,-0.00235864,0.49937,462.902,1.23535,0.444336,0,0.0126953,0.0126953,71.5322,230.665,15.9922,81.9814,0,0.890625
